"user_id","created_at","text","source","display_text_width","location","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at"
"x3035709268",2019-12-08 14:52:06,"@gabrielamadej better watch what you think or the depression police are gonna take away your depression card and then you will just be mopey and pessimistic without certifed Mental Health Problems™","Twitter for Android",182,"Port Royal, SC",163,211,9,5004,13161,2015-02-13 23:42:30
"x966804357239975937",2019-12-08 14:51:57,"@scott_mintzer Just curious, are these more likely to be diagnosed in people with PTSD or depression?","Twitter Web App",86,"Missouri",235,1125,1,3083,14902,2018-02-22 22:38:15
"x381482652",2019-12-08 14:51:57,"@DBolelli You know what is better than scratching a itch with a bullet? Breathing. You have a child, you think you're in pain? Try that out, the gift of pain. There is no answer to depression, there is items such as Ketamine, psychedelic mushrooms, and CBD oil to help combat it though.","Twitter for Android",276,"Dayton Ohio",113,750,1,621,358,2011-09-28 12:17:27
"x3137487040",2019-12-08 14:51:36,"depression is a bitch 🙁","Twitter for iPhone",23,"",73,93,0,147,128,2015-04-05 15:54:52
"x735925671696994305",2019-12-08 14:51:22,"I have the memory of a goldfish and suffer from depression and anxiety and I feel so bad that I just can’t remember stuff even if it’s simple, it’s not like I mean to forget it just happens and it’s shitty https://t.co/qpa7Mm1OY3","Twitter for iPhone",205,"dirty myrtle",782,1686,9,50452,88032,2016-05-26 20:08:47
"x1484875332",2019-12-08 14:51:20,"@abarbarbar1 @Nigel_Farage The economic damage of Brexit will only lead to job losses, increasing financial hardship and depression.
""Holistic Brexit"" is an oxymoron.","Twitter for Android",139,"United Kingdom",2808,3387,9,47422,51320,2013-06-05 12:26:41
"x1120457613244633088",2019-12-08 14:51:08,"Living with depression and anxiety 

Your depression wants you to die

But your anxiety is too scared to go","Twitter for Android",107,"Republic of Korea",415,401,1,861,2554,2019-04-22 22:41:26
"x16659311",2019-12-08 14:51:07,"@laurazee6 Thank you so much! It was hard - hard to start talking about in general. But when 3 ppl I knew well ended their lives in 18 months I thought I’ve got to start talking, too. You made an important point that often gets overlooked: depression and anxiety often runs in families.💗😘","Twitter for iPhone",277,"NYC",3032,2625,75,35686,56464,2008-10-09 00:46:11
"x18284902",2019-12-08 14:51:05,"@swatigar @VLSorrellImages @AlsaiedTarek @scmrchd @PushpaShivaram @larsgrowo There was mild LV systolic depression but High LGE burden In 2 wall segments.","Twitter for iPhone",77,"United States",187,219,2,140,122,2008-12-21 14:32:17
"x3304740339",2019-12-08 14:50:45,"Little bit of humour with a little bit of depression here. The Dispatches programme on child poverty should be compulsory viewing but I couldn't get properly through it once and I used to be a social worker before retiring. https://t.co/FJB9dA2x6W","Twitter Web App",223,"North East, England",288,824,2,7223,7699,2015-05-31 16:21:12
"x476059388",2019-12-08 14:50:34,"Depression kills.. and the only solution according to me is to talk to someone who will never judge or consult a good psychologist. I am doing an emotional wellness check-in showing support for one another. I need... https://t.co/9qx6M3wbyw","Facebook",240,"Gurgaon, Haryana",157,24,0,4470,33,2012-01-27 18:39:36
"x37974970",2019-12-08 14:50:26,"@LuckyHeronSay Fear and ill health. Depression","Twitter for Android",31,"London",3719,3810,31,22055,6345,2009-05-05 17:43:35
"x1131670214586847232",2019-12-08 14:50:24,"@LeftsidefromNY True! when im okay im mr. Clean and order but when my depression hits, my rooms turns into something like this.","Twitter Web App",111,"",70,101,2,6895,26868,2019-05-23 21:16:19
"x177548940",2019-12-08 14:50:12,"Tell the devil and your demons they can’t control you and that you are standing against them and that you will gain victory over them no more depression just progression","Twitter for iPhone",169,"614/✈️✈️✈️ next place tbd",3265,4965,11,56833,387,2010-08-12 12:37:00
"x2252059053",2019-12-08 14:50:12,"Depression hits you like waves. Praying for myself &amp; everyone who are experiencing the motion of those  waves right now. Keep swimming❤️","Twitter for iPhone",140,"A T L A N T A.",279,449,0,32144,2668,2013-12-30 13:40:10
"x63770391",2019-12-08 14:26:13,"@dbongino @HwiteManWalking When Obama took office, we were in the plummeting Bush crash, heading toward another Great Depression.
Against unanimous GOP opposition, Obama and the majority Dem Congress voted stimuli that set in the growth continuing today. What GOP economic policy has added to growth?","Twitter for iPhone",273,"Nashville, TN",4729,4677,129,128953,13244,2009-08-07 16:47:47
"x63770391",2019-12-08 14:49:54,"@njterrie @CynthiaCoy8 @criteria681 @Beleafer1 @RonPyke @crya2018 @IdahoRoadapple @ReporterPhoenix @MMMPeg59 @ph00ligan @pinewoodsdojo @kimmybeaa @Catlady628 @MOTRPolitics1 @FourthHailMary @Catastrophany @JustWhatNowWhy @Putzy2010 @GlenWither @KikiAdine @PhillyComptonMW @MizQue @soulcage1954 @WilsonAftab @RealNativeTaino @BetsyGervasi @LatinPhilo @bartmar4 @jawja100 @Jamestoupin @grammy4lphhl @griffdjohnson @vikingphan444 @FakingDancy @Newsosaur30 @ReSista_Barb @2Suspension @GangstaMimi @CreamlandStevie @Beantowndougish @myworldmysun @tess_tess2 @a_riggs6 @Sarahwaugh20 @YarosisNancy @FunderburkBobby @bannerite @Scott_In_Worc @kennethfawalter @mog7546 You are saying I don’t respect people—regardless of gender—who struggle to overcome all odds (like my family that struggled to subsist on a cotton farm during the Depression)?","Twitter for iPhone",175,"Nashville, TN",4729,4677,129,128953,13244,2009-08-07 16:47:47
"x72728847",2019-12-08 14:49:52,"That guy received a lot of sticks from Nigerian sports journos...Depression would have killed him...","Twitter for Android",100,"Lagos",505,1206,8,11954,787,2009-09-09 01:34:49
"x995044313443831809",2019-12-08 14:49:46,"I have depression.","Twitter for Android",18,"your heart.",723,293,4,1592,3334,2018-05-11 20:53:46
"x3821466567",2019-12-08 14:49:22,"Read through all you tweets and all I can see are writings about depression, suicide 🤦🏽‍♂️ like TF 😡😡😡😡 what are you looking for 🥴🥴🥴 clout or https://t.co/Xd1savLav2","Twitter for Android",141,"Kampala Uganda",5701,2725,4,29996,41064,2015-09-30 05:53:35
"x434896369",2019-12-08 14:49:19,"Conglomerate of druibkards helping each other cope with their depression 😂","Twitter for iPhone",74,"Nairobi, Kenya",1342,1346,7,24204,7546,2011-12-12 12:58:39
"x834816665598750721",2019-12-08 14:49:15,"@epilepsysociety I suffer it and its hard. I bet he gets the pip payment though. Tonic clonic  depression and bursts of anger over here £125 a week and I stay alone. Where's my help? O I forgot I'm Scottish.stop with your free ads you help the few not the many.","Twitter for Android",244,"bonnie dundee ",39,123,0,1149,3791,2017-02-23 17:26:18
"x20210941",2019-12-08 14:48:57,"@mrose1965 This song could have have written about my husband and I while he dealt with severe depression.  He passed away 7 years ago....this song still makes me cry.","Twitter for Android",156,"lostinboston",4293,4979,3,4147,35539,2009-02-06 02:10:14
"x319078497",2019-12-08 14:48:50,"That seasonal depression is at full force now","Twitter Web App",45,"",73,412,6,15924,15727,2011-06-17 14:40:47
"x182076448",2019-12-08 14:48:44,"Radiohead's genius lies in how they are able to portray sadness, dissatisfaction, rage, discomfort and depression without any self-pity.","Twitter Web App",136,"College Station, for now.",295,286,4,38718,12189,2010-08-23 19:38:07
"x1155650806785421312",2019-12-08 14:48:42,"@JaneGumball A traumatized ship child with depression. :P","Twitter for iPad",44,"",2,26,0,9,243,2019-07-29 01:26:38
"x125689063",2019-12-08 14:48:32,"@Aras_Sivad Coffee has a chemical in it that can relieve the physical feelings that depression causes. Alcohol is good for anxiety. If you're like us and you have both you're screwed.","Twitter for Android",171,"",371,69,11,6582,2914,2010-03-23 15:08:49
"x395790313",2019-12-08 14:48:28,"@next_saving @SheffieldUnited @premierleague Killing each other daily? Lowest murder cases in the world.
Depression &amp; suicide rates have drastically dropped since equal rights gained. Strange what equality achieves.
Abortion is a woman’s right. We don’t oppress women here.
Literally no comparison between both countries.","Twitter for iPhone",280,"Salford, England",782,1908,52,45373,10284,2011-10-22 07:46:33
"x1019458357256769536",2019-12-08 14:48:18,"@savita_aap @SwatiJaiHind @AdvRajendraPal @AamAadmiParty @Vision_Ambedkar @AAPDelhi @aartic02 @FromBhaskar @msisodia @AnkitLal @BoltaHindustan @ErRajkumarMeena @SanjayAzadSln Entire Mission team fitness family daughters mothers are with you in this fight, but not on just Twitter, we are preparing fighters.
Not only from external KHILJI, also from internal KHILJI like depression, aggression, dirty minds.

Coach
Fitness FIRST Nation FIRST https://t.co/5VERwfFqet","Twitter Web App",265,"New Delhi, India",24,90,0,338,287,2018-07-18 05:46:27
"x629052453",2019-12-08 14:48:15,"Shitty part of having depression is waking up feeling lonely, I know I’m not alone but it’s so hard to not feel that way.","Twitter for iPhone",121,"",286,570,2,4961,4514,2012-07-07 03:47:47
"x2861801383",2019-12-08 14:47:23,"thank god for mexico in february or else seasonal depression would prolly claim me😩😂","Twitter for iPhone",84,"Bath, MI",131,127,2,2240,18706,2014-10-18 03:17:08
"x1109490813950672896",2019-12-08 14:47:21,"@GrimViktorean @SimplyCSeries Yo, I understand how the praise can help you with your chronic depression and anhedonia. Know that you are special no matter what, Grim, and that your voice is unique because no one can absolutely have the same voice as you. You matter and you're great. Thank you!","Twitter Web App",264,"",1463,3470,6,7463,12412,2019-03-23 16:23:18
"x879660291239194624",2019-12-08 14:47:19,"How to battle depression 💔","Twitter for iPhone",26,"BKLN",319,500,0,12276,16424,2017-06-27 11:18:51
"x1939755445",2019-12-08 14:47:18,"everyone is t1 has depression https://t.co/SaVIKQIkBL","Twitter for iPhone",29,"occassionally nsfw🔞 she/her",1945,315,32,183054,36606,2013-10-06 04:07:55
"x1031544507173613573",2019-12-08 14:47:17,"mercury retrograde and depression hit me hard this yeah huh https://t.co/U42hDrSEop","Twitter for iPhone",59,"Lion’s Pride Inn",10,16,0,567,432,2018-08-20 14:12:30
"x1100484744977022976",2019-12-08 14:47:16,"What everybody had to walk around naked in society? How y’all think life would be? I think there would be less suicides and depression.","Twitter for iPhone",135,"New Warleans",148,623,1,13203,15772,2019-02-26 19:56:23
"x884942980808880133",2019-12-08 14:47:10,"finally, i did it i got rid of this depression after 3 years of suffering , u will not come again I swear https://t.co/HwZGRCANXT","Twitter for iPhone",105,"",210,265,3,14202,460,2017-07-12 01:10:22
"x360239361",2019-12-08 14:47:02,"They'd still be progressive parts of the same hobby if it weren't for depression &amp; crippling executive dysfunction.

As if I didn't fucking already feel bad enough about it.. https://t.co/D9EOV8Tfsg","Twitter for Android",178,"Pennsylvania, USA",295,302,11,29217,26158,2011-08-22 22:28:30
"x318564077",2019-12-08 14:46:55,"@DrLavaYT They looks like crippling depression/ anxiety","Twitter for Android",45,"Unfinished",92,111,0,14864,66242,2011-06-16 17:48:15
"x917400619207610368",2019-12-08 14:46:44,"I only spam tweet my depression manifestations or spam about jojo hehe it's my brand","Twitter Web App",84,"日本",26,1159,0,10895,28499,2017-10-09 14:45:26
"x817595548756746244",2019-12-08 14:46:26,"@charliekirk11 Did Biden authorize the money to H Biden’s company? 

No. 

You’re talking about TARP, which bailed out MANY banks and stopped another Great Depression. 

You’re a terrible hack.","Twitter for iPhone",178,"USA",776,1675,14,54175,119839,2017-01-07 04:55:43
"x1170523389980811264",2019-12-08 14:46:18,"Depression is continuously treating others the way you want to be treated, but never once receiving any support when you most need it.","Twitter for iPhone",134,"New York, NY",239,225,0,849,2819,2019-09-08 02:25:18
"x2166893119",2019-12-08 14:46:08,"Early morning depression","Twitter Web App",24,"Dallas, TX",292,99,2,32951,13882,2013-10-31 16:30:00
"x706943680477798400",2019-12-08 14:46:02,"What Causes Depression? Brain Chemistry and Neurotransmitters Play Major Roles: https://t.co/xPVJ2jzJx1 https://t.co/h3zrAGvWsU","Buffer",103,"",382,306,22,16122,11,2016-03-07 20:44:42
"x1145167924535025664",2019-12-08 14:21:12,"It’s almost a year since i’ve been through depression and every month I’m suffering from a heart ache, physically.","Twitter for iPhone",114,"Manila City",81,83,0,311,2685,2019-06-30 03:11:24
"x1145167924535025664",2019-12-08 14:42:59,"I’m so thankful that god gave me another chance to live. I’ll not waste it anymore, i regret what I did the last time. I feel afterwards that I’m a strong person coz I overcome depression. I’m so proud of myself❤️","Twitter for iPhone",213,"Manila City",81,83,0,311,2685,2019-06-30 03:11:24
"x1145167924535025664",2019-12-08 14:45:55,"To those people whose suffering in depression you’ll overcome it! Trust yourself and Trust God❣️","Twitter for iPhone",96,"Manila City",81,83,0,311,2685,2019-06-30 03:11:24
"x2375591388",2019-12-08 14:45:39,"Five years ago someone I trusted did something that I thought had ruined my life forever. It was so violent that I believed I could never heal. Nightmares, depression, an eating disorder, interpersonal struggles, self-hate, anger, I’ve been through it all and more. I wasn’t","Twitter for iPhone",274,"Tucson, AZ",324,318,2,8572,27148,2014-03-06 16:21:14
"x914331184972386310",2019-12-08 14:45:33,"@TheScreamKween Depression.... hold up let me get my gun https://t.co/q2NWY06VCa","Twitter for iPad",40,"",277,267,4,3145,4604,2017-10-01 03:28:36
"x184487383",2019-12-08 14:45:15,"to hold myself together as it is. So i put up these walls and i try so hard not to let them break down. I feel like it could be me next if I let my depression take the wheel and i’m afraid of how careless I am when it does.","Twitter for iPhone",223,"TEXAS",221,297,7,16874,13950,2010-08-29 17:56:02
"x913143215275909120",2019-12-08 14:45:12,"use my phone without being screamed at for being a burden on the family, or being a nuisance and being told I'm mentally unstable. It's been years since this has been happening and now I think I'm going to to go insane. It's resulted in a lack of self esteem &amp; depression.","Twitter for Android",276,"India",4542,734,11,7779,5738,2017-09-27 20:48:02
"x824004756410630144",2019-12-08 14:45:03,"@AquaticNaho BIG DEPRESSION","Twitter for Android",14,"he/them",199,269,0,9961,22314,2017-01-24 21:23:38
"x3260812487",2019-12-08 14:44:55,"@PopEm187 Bruh what fantasy do u fucking live in? Do all these made up stories help you cope with your depression or what😂😂 straight  🤡","Twitter for iPhone",125,"DMV",643,597,1,142,7910,2015-05-16 12:11:40
"x444816423",2019-12-08 14:44:27,"depression meal be eating cold hashbrowns cos i tried to do them in the toaster","Twitter for Android",79,"",1198,377,10,22337,8791,2011-12-23 17:36:54
"x2688079298",2019-12-08 14:44:24,"@tweetmommybop Please pray for my son. His anxiety and depression have turned him into a narcissistic douche nugget and he needs to reach out to professionals.","Twitter for Android",144,"Canada",1350,1544,0,4123,31201,2014-07-28 18:29:35
"x347001218",2019-12-08 14:43:57,"Fight depression https://t.co/Crf2mt8bRc","Twitter for Android",16,"City of Imus, Cavite",292,84,5,8725,2076,2011-08-02 04:14:32
"x265025520",2019-12-08 14:43:50,"Actually, there's something really important here: the lack of GazettE in 2019. Don't get me wrong, amazing music, but I genuinely only listen to them in the absolute DEPTHS of my depression. Which means 2019 has been a lot kinder on me,  than the two years prior 💕 https://t.co/wP4hI3LWn7","Twitter Web App",265,"",1464,644,7,11887,5674,2011-03-12 22:01:17
"x1189145094827532288",2019-12-08 14:43:31,"""Depression Kills"" but y'all not ready for that conversation yet🚶🏽‍♂️","Twitter for Android",69,"Saint Vincent and the Grenadin",54,56,0,103,178,2019-10-29 11:41:06
"x18507468",2019-12-08 14:43:27,"@8d8ec89c98c74e2 @Telegraph Depression can affect anyone regardless of background.","Twitter for Android",54,"Glasgow",73,410,2,5281,3655,2008-12-31 14:51:47
"x1158474483038134273",2019-12-08 14:43:23,"@Arbertine2 I m still thinking about it. Depression is real","Twitter Web App",47,"Windhoek, Namibia",1689,3709,0,17728,10058,2019-08-05 20:26:54
"x814261651",2019-12-08 14:43:12,"@colocino_j @MontyBoa99 @Jim_Jordan @GOPLeader @SpeakerPelosi Hahaha! No. He saved this country from a severe depression through his intelligence and hard work. It's a testament to the strength of Obama's economy that trump hasn't been able to completely ruin it yet. But it's not for lack of trump trying to ruin it.","Twitter Web App",255,"",1980,2228,3,25826,226542,2012-09-10 01:48:10
"x1037239754889338880",2019-12-08 14:43:10,"trying to do a 2000 assignment in a day when you’re having the worst depression day ever = not handy","Twitter for iPhone",100,"york/belfast",506,510,1,5405,20003,2018-09-05 07:23:23
"x632947417",2019-12-08 14:43:01,"@jstar79 Totally understandable, I will sleep hours to get away from depression and worrying about a fur baby **HUGS**","Twitter for Android",109,"",603,888,34,16599,23421,2012-07-11 14:33:22
"x9387512",2019-12-08 14:42:48,"but whenever i talk about suicide and depression i sound very privileged and coddled and even though depression must not be defined as an affluent affliction, giving in to it without fight is like not fighting capitalism. i will fight till bloody nails.","Twitter for iPhone",253,"Xibalba",646,295,14,918,765,2007-10-11 20:06:08
"x9387512",2019-12-08 14:28:41,"i am officially weaned off paxil, and i’m terrified my depression will come back, because the last bit of 2019, as well as 2020 will be so full of opportunities to feel suicidal. but at least i have work and craft and love and family and support and physical health and a home.","Twitter for iPhone",277,"Xibalba",646,295,14,918,765,2007-10-11 20:06:08
"x4329981977",2019-12-08 14:42:43,"2019: I was in a Domestic violence relationship almost dead Of strangulation, almost took my life 3x, suffered (still dealing with it) depression, anxiety &amp; pstd, got kicked off my college track because of what happening personally.","Twitter for iPhone",236,"somewhere eating grapes",1391,947,8,24965,26907,2015-11-30 15:02:26
"x1533028675",2019-12-08 14:42:16,"Depression and anxiety for black girls looks like angry, rude, bitter,stuck up, hateful and insecure to the world ..","Twitter for iPhone",116,"256",598,1819,1,2931,2432,2013-06-20 06:12:39
"x490170309",2019-12-08 14:42:05,"Depression - Uaral","twittbot.net",18,"",2299,1342,18,144745,7567,2012-02-12 08:58:09
"x859145159514103808",2019-12-08 14:41:44,"Depression: major episode DSM-IV criteria
· First, of course depressed mood is one. Then:
SIG E CAPS:
Sleep disturbance
Interest loss
Guilt (or intense worthlessness)
Energy loss
Concentration loss
Appetite changes
Psychomotor agitation or retardation
Suicidal tendency","twittbot.net",269,"Massachusetts, USA",2367,3089,3,42487,85,2017-05-01 20:39:02
"x740362857003393029",2019-12-08 14:41:23,"@RobynElyse @artemiskemp There’s a very specific of Jonestown doc-watching that goes from fascination to horror to straight up depression. Yet I watch every new one.","Twitter for iPhone",140,"",79,122,0,1548,19476,2016-06-08 02:00:35
"x1197988428815781888",2019-12-08 14:41:13,"It’s like immunizing your brain: Depression, PTSD and suicide prevention https://t.co/sy3ngyFR1f
Here is some additional information taking after event treatment back up the stream to discover what can be done before the dam breaks and averts the damage of trauma.","Twitter for iPad",264,"Nova Scotia, Canada",26,95,0,67,132,2019-11-22 21:22:17
"x1163044572462817280",2019-12-08 14:40:57,"@tuYA257 @RAPLINESEGO Stan CIX who's whole concept is on mental health and battling with depression","Twitter for iPhone",77,"United Kingdom",323,421,5,5816,8808,2019-08-18 11:06:57
"x1163044572462817280",2019-12-08 14:40:27,"@kpop_confusion They forgetting a whole CIX exists who's entire concept is mental health, in particular battling with depression and suicidal thoughts","Twitter for iPhone",134,"United Kingdom",323,421,5,5816,8808,2019-08-18 11:06:57
"x1163044572462817280",2019-12-08 14:39:59,"Stan CIX who's whole concept is mental health (touching on depression and suicide issues) 💜💜 https://t.co/pbMSFLW4gi","Twitter for iPhone",92,"United Kingdom",323,421,5,5816,8808,2019-08-18 11:06:57
"x1183311583985881088",2019-12-08 14:40:37,"suffering from depression is not a joke, i know @_ricciiirivero, I'm suffering from depression too, but God will always be there talaga through ups and downs of our life. Sa kanya lang din ako kumakapit everyday 🙏🙏🙏 https://t.co/TGgqMf87Te","Twitter for Android",215,"",5,82,0,171,296,2019-10-13 09:21:15
"x1156383164287397888",2019-12-08 04:25:14,"@BitzelYT hey I need mental support and health I am going through depression please dm me","Twitter Web App",79,"",3,53,0,72,53,2019-07-31 01:56:45
"x1156383164287397888",2019-12-08 14:40:31,"@HarVTapL Harvey Im going through depression and I need mental support and help please dm me","Twitter Web App",82,"",3,53,0,72,53,2019-07-31 01:56:45
"x1156383164287397888",2019-12-08 05:07:38,"@dannybionic hey Bionic I am currently going through depression and I need mental support please dm me","Twitter Web App",89,"",3,53,0,72,53,2019-07-31 01:56:45
"x1076893360554532864",2019-12-08 14:40:22,"Don't let depression and sadness makes your life useless :&gt;","Twitter for Android",62,"England, United Kingdom",376,278,0,3467,12395,2018-12-23 17:32:39
"x1076893360554532864",2019-12-08 14:27:51,"I don't have any motivations in my life

No matter how concern you are it is nothinfg for me because sadness, anxiety, and depression is killing me and now i feel empty :&gt;","Twitter for Android",174,"England, United Kingdom",376,278,0,3467,12395,2018-12-23 17:32:39
"x1076893360554532864",2019-12-08 14:26:00,"When sadness, anxiety, depression eats you

Your life turns into rubbish","Twitter for Android",72,"England, United Kingdom",376,278,0,3467,12395,2018-12-23 17:32:39
"x1091469242304581632",2019-12-08 14:40:19,"@ByronYork She at least has manic depression but it’s probably even worse than that.","Twitter for iPhone",73,"",108,388,2,4760,6453,2019-02-01 22:52:00
"x1026699362146177024",2019-12-08 14:40:00,"Dont we just love depression 🙃🙃 https://t.co/8uSBM8ItyW","Twitter for Android",31,"United States",16,66,0,532,353,2018-08-07 05:19:37
"x718222560",2019-12-08 14:39:25,"@trillyvalentino I never once said Utd were getting relegated I said you were in a relegation battle because you were🤣🤣 now you man are back above water you’re excitedddddd. Fergie must have depression","Twitter for iPhone",184,"South LDN",265,106,3,27458,1343,2012-07-26 14:33:18
"x1020529456467927040",2019-12-08 14:39:20,"@PereGrimmer Sure. History of depression and anxiety (she's not suicidal, just used it as a manipulation tactic out of desperation after a breakup). Been treated by a handful of different therapists, been on probably somewhere over a dozen different anti depression/anxiety combos. Desperate.","Twitter for Android",279,"",65,294,1,5839,7543,2018-07-21 04:42:37
"x524937750",2019-12-08 14:39:13,"1929, The Time Before The Great Depression

https://t.co/YGsEr14XQq","Twitter for Android",67,"South Tulsa, Oklahoma, U.S.A",156,433,7,11830,12091,2012-03-15 02:07:57
"x1180692252588482560",2019-12-08 14:38:54,"@JotaroBut depression time","Twitter for Android",15,"a dungeon at a diner",42,309,0,358,384,2019-10-06 03:52:41
"x20857863",2019-12-08 14:38:47,"@pete_wells Exploration, in a word. The last decade started during the great recession and ended in the Trump depression. In between we explored food from all around the world in cities and towns all across the USA, from the food truck boom of ethnic cuisine to new/old restaurants alike.","Twitter Web App",276,"Sylvania, OH",421,501,10,1138,478,2009-02-14 17:03:48
"x3254467447",2019-12-08 14:38:34,"@XlAOJYUN My interest is about how depression expanding in South Korea. Too nerd, right? Hahaha but I'm very curious since that's too crucial regarding to recent event 🤔 how about ya?","Twitter for Android",173,"",172,157,2,1178,33,2015-06-24 08:01:35
"x2341214017",2019-12-08 14:38:32,"Please prayer warriors or for my brother Tommy he is so frail and very bad back depression and he fell now he has a huge he lump underneath his right rib cage I am taking him 2 emergency room please pray everything will be fine his test in Jesus Christ precious name I ask Amen","Twitter for iPhone",277,"United States",9976,9160,129,144533,90428,2014-02-13 01:49:42
"x1093548386911805441",2019-12-08 14:38:25,"Starting that depression spiral again...","Twitter for iPhone",40,"Australia",70,172,0,2268,5084,2019-02-07 16:33:47
"x2243217272",2019-12-08 14:38:04,"Falling into a deep depression","Twitter for iPhone",30,"",2468,353,12,66901,9672,2013-12-13 02:20:55
"x934941230278086657",2019-12-08 14:38:04,"Rest In Peace George Atkinson lll, depression is real. God bless everyone dealing with it.","Twitter for iPhone",90,"Atlanta, GA",146,137,1,1157,3836,2017-11-27 00:25:34
"x310979686",2019-12-08 14:37:59,"Ahhhh.. finally there's a breakthrough

All the migraines and mood swings

I suffered from a severe  panic attack.. and depression.. Wow.. 

Our religion and way of life depicts this as weakness... https://t.co/XU76uRiyEe","Facebook",221,"     South Africa",204,870,5,2062,989,2011-06-04 17:50:06
"x954505932603625472",2019-12-08 14:37:54,"@ItsTheKota @calebsevans @dicksgraysn @spiderdoggo Thor’s character arc wasn’t ruined completely per se, but the gag of continuing to make fun of him having depression, or make it funny that he was struggling was getting old. Steve spent the last 3 movies fighting because of Bucky; he went into the field for his friend and he was","Twitter for iPhone",280,"Florida, USA",13,88,0,219,1129,2018-01-20 00:08:42
"x1198465253832421376",2019-12-08 14:37:39,"Depression.","Twitter for iPhone",11,"Malang, Jawa Timur",15,15,0,68,7,2019-11-24 04:56:07
"x1156909721670094848",2019-12-08 14:37:16,"I wish I could take a nap just now 
But no I have to go to work in this rainy ass day of depression weather","Twitter for iPhone",107,"영원히, 랑, 방탄소년단",88,220,0,4968,3120,2019-08-01 12:49:06
"x751867929365450752",2019-12-08 14:37:09,"dyeing my hair darker to match my depression 💅🏻✨","Twitter for iPhone",48,"18",177,86,7,2333,4680,2016-07-09 19:57:38
"x929009471334092801",2019-12-08 14:37:06,"@APlantWitch “Hm? It’s fine. . Dog’s are perfect.”

Cody laughed, slowly fixating his gaze to the witch then back to the dog. His hand extending to pet the nice hyper doggo.

“Some people don’t know this, but they’re rays of sunshine that can cure depression. .~”","Twitter for iPhone",250,"Student at POINT",198,222,4,2803,620,2017-11-10 15:34:52
"x423073695",2019-12-08 14:37:05,"Right there with ya all the way in England. Taking this depression global. https://t.co/ULa0yuGX8I","Twitter for iPhone",74,"United Kingdom",152,206,0,16180,2228,2011-11-28 01:56:39
"x1179186006299414528",2019-12-08 14:37:03,"I don’t really wanna party or go out until LAN. I feel this depression hitting hard.","Twitter for iPhone",84,"Denton, TX",40,82,0,247,271,2019-10-02 00:07:14
"x2420268619",2019-12-08 14:37:00,"I never thought I would have to experience depression during pregnancy again but I was definitely wrong","Twitter for iPhone",103,"",169,478,0,1737,192,2014-03-31 09:12:41
"x3187977827",2019-12-08 14:36:30,"@zenmaldita Go get los churros zen!!! Churros can heal anything !! Your song cured my finger, so I’ll send my love to those churros to  cure your depression!!! https://t.co/JVyOkUoqo5","Twitter for iPad",147,"Bolivia ",2044,1695,13,10139,127147,2015-04-20 19:03:31
"x1190634524083752960",2019-12-08 14:36:30,"@JocMaxedOut Depression sets in.","Twitter for Android",19,"United States",518,835,0,769,4595,2019-11-02 14:21:07
"x571971924",2019-12-08 14:36:19,"@rapsoviral @YougleFact The Rap music is in depression. 💩","Twitter for Android",33,"",45,86,0,550,13125,2012-05-05 16:37:07
"x1133590350516244481",2019-12-08 14:36:19,"Winter depression is setting in https://t.co/jCHffndlSf","Twitter for Android",55,"India",447,279,0,8075,33081,2019-05-29 04:26:15
"x901402043147055105",2019-12-08 14:36:18,"Donut had a full day depression nap in the spare bedroom when we first brought home a dog via https://t.co/LwbyLqTtKf https://t.co/ADS0ADX9qB","IFTTT",117,"",1727,3358,15,13082,1760,2017-08-26 11:12:49
"x1156290642269626371",2019-12-08 14:36:12,"@OfHerBlackness “Well something must be wrong, Loneliness or just depression seeing that last nights dinner in still on the table, bowls for two but only one has been touched”

He smirked","Twitter for iPhone",171,"The In-Between",533,1265,4,4283,853,2019-07-30 19:49:06
"x2260290036",2019-12-08 14:36:07,"“Quality education” more like quality depression","Twitter for iPhone",48,"Republic of the Philippines",117,124,0,487,244,2013-12-24 13:51:12
"x767536634136977408",2019-12-08 14:36:02,"Joke aside, VERY proud of her for finding the strength to open up about her battling depression. It can be frightening for sure but her choice to speak out about it &amp;especially the importance of mental illness will help so many others. Exposure saves lives

ITS TIME FOR CHHAPAAK","Twitter for iPhone",283,"India",130,54,0,15285,2060,2016-08-22 01:39:28
"x1135935977514340352",2019-12-08 14:36:01,"Depression time","Twitter Web App",15,"",105,163,0,1091,803,2019-06-04 15:46:56
"x4829659480",2019-12-08 14:35:29,"@DBolelli Stay strong - the depression too will pass","Twitter Web App",42,"Connecticut, USA",35,446,3,1532,4924,2016-01-20 13:16:12
"x1155961784282615808",2019-12-08 14:35:21,"America invented depression https://t.co/mQxLY3ORI4","Twitter Web App",27,"",390,347,3,2660,6440,2019-07-29 22:02:20
"x224955613",2019-12-08 14:35:02,"I don't do nlp myself. The side effect is great depression and sadness. - Jared https://t.co/qcICghbwgs","Memo Forward",103,"",8427,1334,167,37786,2425,2010-12-10 08:41:44
"x3409133253",2019-12-08 14:34:52,"@PerplexedSeal @Clara_MdB @aheeleyRIBA Absolutely. In my experience it is often the co-morbid disorders like anxiety and depression that cause the most distress and difficulties for the individual.","Twitter for iPhone",158,"London, Ontario",8,49,0,32,20,2015-08-08 21:00:25
